date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:27	674/674	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:28	717/717	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:28	691/691	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:29	700/700	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:29	648/648	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:30	621/621	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:31	688/688	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:32	700/700	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:32	647/647	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:33	763/763	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:34	690/690	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:34	709/709	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:35	154200/154200	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/services.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/services.png	(from http://shtheme.net/demosd/handylexo1/wp-content/themes/handyman/style.css?ver=2018-12-25)
13:40:35	691/691	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:36	635/635	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:36	590/590	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:36	635/635	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:37	659/659	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:37	1686/1686	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:38	706/706	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:38	470/470	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:38	606/606	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:39	792/792	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:39	505/505	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:39	756/756	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:40	657/657	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:41	7112/7112	---M--	200	added ('OK')	font/ttf	date:Tue,%2015%20Oct%202019%2012:40:40%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?i5rhx5	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.ttf	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:42	23670/23670	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2012:40:42%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?i5rhx5	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.svg	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:42	7188/7188	---M--	200	added ('OK')	font/woff	date:Tue,%2015%20Oct%202019%2012:40:41%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?i5rhx5	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.woff	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:42	223/223	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:43	168/168	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:43	198/198	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:44	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2012:40:44%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:45	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2012:40:44%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:46	5924/5924	---M--	200	added ('OK')	font/woff	date:Tue,%2015%20Oct%202019%2012:40:45%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:46	5848/5848	---M--	200	added ('OK')	font/ttf	date:Tue,%2015%20Oct%202019%2012:40:46%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:47	13215/13215	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2012:40:47%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:47	673/673	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/images/spinner.gif	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:47	265/265	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:48%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/vc/remove.png	(from http://shtheme.net/demosd/handylexo1/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
13:40:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202019%2012:40:48%20GMT	http://shtheme.net/demosd/handylexo1/?p=362	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/indexe4db.html	(from http://shtheme.net/demosd/handylexo1/?page_id=362)
13:40:49	2281/2281	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202019%2012:40:48%20GMT	http://shtheme.net/demosd/handylexo1/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fshtheme.net%2Fdemosd%2Fhandylexo1%2F%3Fpage_id%3D362	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/index911d.json	(from http://shtheme.net/demosd/handylexo1/?page_id=362)
13:40:51	2374/2374	---MC-	200	added ('OK')	text/xml	date:Tue,%2015%20Oct%202019%2012:40:50%20GMT	http://shtheme.net/demosd/handylexo1/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fshtheme.net%2Fdemosd%2Fhandylexo1%2F%3Fpage_id%3D362&format=xml	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/index6591.php	(from http://shtheme.net/demosd/handylexo1/?page_id=362)
13:40:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202019%2012:40:51%20GMT	http://shtheme.net/demosd/handylexo1/?p=33	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/indexdd23.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:40:52	2267/2267	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Oct%202019%2012:40:51%20GMT	http://shtheme.net/demosd/handylexo1/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fshtheme.net%2Fdemosd%2Fhandylexo1%2F%3Fpage_id%3D33	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/indexf6a0.json	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:40:54	2360/2360	---MC-	200	added ('OK')	text/xml	date:Tue,%2015%20Oct%202019%2012:40:53%20GMT	http://shtheme.net/demosd/handylexo1/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fshtheme.net%2Fdemosd%2Fhandylexo1%2F%3Fpage_id%3D33&format=xml	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/index0ef1.php	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:24	186326/186326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/1.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/1.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:31	688866/688866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:49%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/themes/handyman/images/updated-image/cta-two-bg.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/themes/handyman/images/updated-image/cta-two-bg.jpg	(from http://shtheme.net/demosd/handylexo1/wp-content/themes/handyman/css/style.css?ver=4.9.12)
13:41:34	250518/250518	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/2.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/2.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:36	42946/42946	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2012:41:35%20GMT	http://shtheme.net/demosd/handylexo1/?we_do=we-take-care-of-carpentery	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/index6aa7.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:55	115219/115219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/background.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/background.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:56	202705/202705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/3.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/3.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:57	163082/163082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/1-1.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/1-1.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:57	42752/42752	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2012:41:56%20GMT	http://shtheme.net/demosd/handylexo1/?we_do=we-take-care-of-doors	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/indexa483.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:41:59	42947/42947	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2012:41:58%20GMT	http://shtheme.net/demosd/handylexo1/?we_do=we-take-care-of-electricity	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/indexf641.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:42:09	1669871/1669871	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Dec%202018%2003:27:49%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/themes/handyman/images/protfolio/protfoliobg.png	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/themes/handyman/images/protfolio/protfoliobg.png	(from http://shtheme.net/demosd/handylexo1/wp-content/themes/handyman/css/style.css?ver=4.9.12)
13:42:11	43063/43063	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2012:42:10%20GMT	http://shtheme.net/demosd/handylexo1/?we_do=we-take-care-of-painting-staining	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/index9d39.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:42:14	103544/103544	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/5.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/5.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:42:17	42944/42944	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2012:42:16%20GMT	http://shtheme.net/demosd/handylexo1/?we_do=we-take-care-of-plumbing	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/indexc577.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:42:18	127489/127489	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/4.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/4.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:42:20	42815/42815	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2012:42:20%20GMT	http://shtheme.net/demosd/handylexo1/?we_do=we-take-care-of-renovation	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/index7c91.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:42:26	99029/99029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Dec%202018%2003:27:50%20GMT	http://shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/3-1.jpg	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/wp-content/uploads/2018/10/3-1.jpg	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
13:42:28	42955/42955	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2012:42:27%20GMT	http://shtheme.net/demosd/handylexo1/?we_do=we-take-care-of-home-roof	C:/Users/ASUS/Desktop/template/handyman/shtheme.net/demosd/handylexo1/index3810.html	(from http://shtheme.net/demosd/handylexo1/?page_id=33)
